151635 ,СМЕТАНА ,нет ,кафе , "город  Москва ,  улица  Егора  Абакумова ,  дом  9 " ,48
207513 ,Пицца  суши  «Pomodoro» ,нет ,кафе , "город  Москва ,  улица  Академика  Янгеля ,  дом  8А " ,10
209379 ,Кафе ,нет ,кафе , "город  Москва ,  33-й  километр  Московской  Кольцевой  Автодороги ,  владение  6 " ,8
216285 ,PHO  BO  360 ,нет ,кафе , "город  Москва ,  улица  Орджоникидзе ,  дом  11 " ,45
216324 ,ВАХ  ХИНКАЛЬНАЯ ,нет ,кафе , "город  Москва ,  улица  Орджоникидзе ,  дом  11 " ,49
222804 ,Matcha  Botanicals ,нет ,кафе , "город  Москва ,  Мытная  улица ,  дом  74 " ,0
222792 ,Профессор  Пуф ,нет ,кафе , "город  Москва ,  Мытная  улица ,  дом  74 " ,0
222838 ,Лепим  и  Варим ,нет ,кафе , "город  Москва ,  Мытная  улица ,  дом  74 " ,0
222830 ,Fresh  Cacao ,нет ,кафе , "город  Москва ,  Мытная  улица ,  дом  74 " ,0
222813 ,Valiko  пекарня ,нет ,кафе , "город  Москва ,  Мытная  улица ,  дом  74 " ,0
218897 ,Детское  кафе ,нет ,кафе , "город  Москва ,  Холодильный  переулок ,  дом  3 " ,125
207666 ,Кофетерий ,нет ,кафетерий , "город  Москва ,  Кавказский  бульвар ,  дом  59 " ,0
216387 ,NATHANS ,нет ,кафе , "город  Москва ,  улица  Орджоникидзе ,  дом  11 " ,80
216396 ,СУШИ  МАРКЕТ ,нет ,кафе , "город  Москва ,  улица  Орджоникидзе ,  дом  11 " ,40
209156 ,Чешская  пивница ,нет ,кафе , "город  Москва ,  Ореховый  бульвар ,  владение  15Г " ,19
211429 ,Тульский  дворик ,нет ,кафе , "город  Москва ,  улица  Серпуховский  Вал ,  дом  1 " ,30
220037 ,Куманек-  суши  -  вок ,нет ,кафе , "город  Москва ,  Ореховый  бульвар ,  дом  15 ,  строение  1 " ,20
205905 ,ДИДИ  ПАПА ,нет ,кафе , "город  Москва ,  Нагатинская  улица ,  дом  16 " ,15
205890 ,Центр  плова ,нет ,кафе , "город  Москва ,  Нагатинская  улица ,  дом  16 " ,30
205892 ,АСТОРИЯ ,нет ,кафе , "город  Москва ,  Нагатинская  улица ,  дом  16 " ,10
217256 ,Суши  Store ,нет ,кафе , "город  Москва ,  проспект  Андропова ,  дом  36 " ,0
216635 ,Кафе  при  гостинице  «Москомспорта» ,нет ,кафе , "город  Москва ,  Кировоградская  улица ,  дом  21 ,  корпус  1 " ,46
205888 ,Кафе  «Чайхона» ,нет ,кафе , "город  Москва ,  Булатниковская  улица ,  дом  2А " ,40
216538 ,Техно-Веранда ,нет ,кафе , "город  Москва ,  2-й  Котляковский  переулок ,  дом  18 " ,47
210165 ,Кафе ,нет ,кафе , "город  Москва ,  33-й  километр  Московской  Кольцевой  Автодороги ,  владение  6 ,  строение  7 " ,50
222885 ,Старый  Баку ,нет ,кафе , "город  Москва ,  Кировоградская  улица ,  владение  15А " ,120
222932 ,Старый  Баку ,нет ,кафе , "город  Москва ,  Кировоградская  улица ,  владение  15А " ,120
205298 ,Восточная  кухня  Азия ,нет ,кафе , "город  Москва ,  Автозаводская  улица ,  дом  24 ,  сооружение  1 " ,38
221342 ,Кафе ,нет ,кафе , "город  Москва ,  Варшавское  шоссе ,  дом  95 ,  корпус  1 " ,38
213329 ,Китайская  кухня ,нет ,кафе , "город  Москва ,  Большая  Тульская  улица ,  дом  13 " ,20
223431 ,Федеральная  сеть  кофейных  баров  COFFEE  WAY ,нет ,кафетерий , "город  Москва ,  Ореховый  бульвар ,  дом  22А " ,5
218176 ,СтарХит  Кафе ,нет ,кафе , "город  Москва ,  Большая  Тульская  улица ,  дом  11 " ,16
221709 ,BUBBA  SHERI ,нет ,кафе , "город  Москва ,  проспект  Андропова ,  дом  18 ,  корпус  5 " ,23
221670 ,Кафе ,нет ,кафе , "город  Москва ,  Большая  Тульская  улица ,  дом  19 " ,10
221696 ,Кальянная ,нет ,кафе , "город  Москва ,  Большая  Тульская  улица ,  дом  19 " ,40
220130 ,Кафе ,нет ,кафе , "город  Москва ,  Автозаводская  улица ,  дом  23 ,  строение  91 " ,6
222931 ,Пицца  «Wokk» ,нет ,кафе , "город  Москва ,  улица  Борисовские  Пруды ,  дом  26 " ,0
219013 ,Кафе  Островок  Суши ,нет ,кафе , "город  Москва ,  улица  Вавилова ,  дом  3 " ,0
218999 ,Кафе  ТАЙ  Китген ,нет ,кафе , "город  Москва ,  улица  Вавилова ,  дом  3 " ,0
218991 ,Кафе  ТРИ  ПРАВИЛА ,нет ,кафе , "город  Москва ,  улица  Вавилова ,  дом  3 " ,0
218975 ,Кафе  Чебуречная ,нет ,кафетерий , "город  Москва ,  улица  Вавилова ,  дом  3 " ,0
218981 ,Кафе  CINNABO ,нет ,кафе , "город  Москва ,  улица  Вавилова ,  дом  3 " ,0
218986 ,Кафе  ФО-БО ,нет ,кафе , "город  Москва ,  улица  Вавилова ,  дом  3 " ,0
219052 ,Клаб  Гриль ,нет ,кафе , "город  Москва ,  улица  Вавилова ,  дом  3 " ,0
219126 ,CRECO ,нет ,кафе , "город  Москва ,  улица  Вавилова ,  дом  3 " ,48
219559 ,Dankin  Donats ,нет ,кафе , "город  Москва ,  улица  Вавилова ,  дом  3 " ,30
221455 ,MICHAELS  ISLAND  CAFE ,нет ,кафе , "город  Москва ,  Болотниковская  улица ,  дом  12 " ,6
221442 ,Кафе  караван ,нет ,кафе , "город  Москва ,  Болотниковская  улица ,  дом  12 " ,12
221055 ,MatchA  DOPE ,нет ,кафе , "город  Москва ,  улица  Ленинская  Слобода ,  дом  26 " ,8
221058 ,Ко-ко ,нет ,кафе , "город  Москва ,  улица  Ленинская  Слобода ,  дом  26 " ,12
221060 ,Rocky  215 ,нет ,кафе , "город  Москва ,  улица  Ленинская  Слобода ,  дом  26 " ,10
221062 ,Сингапур ,нет ,кафе , "город  Москва ,  улица  Ленинская  Слобода ,  дом  26 " ,10
213496 ,Лапшичная  Lanzhou ,нет ,кафе , "город  Москва ,  улица  Ленинская  Слобода ,  дом  26 " ,120
218698 ,Кофейня ,нет ,кафе , "город  Москва ,  Кировоградская  улица ,  дом  11 ,  корпус  1 " ,12
205912 ,Суши  пицца  «  Rock&Roll» ,нет ,кафе , "город  Москва ,  Варшавское  шоссе ,  дом  160 " ,10
220301 , "Грячие  закуски ,напитки ,  поп  корн ,  мороженое ,сладости " ,нет ,кафетерий , "город  Москва ,  Каширское  шоссе ,  дом  14 " ,0
205528 ,Кафе  Соловей ,нет ,кафе , "город  Москва ,  Варшавское  шоссе ,  дом  26 ,  строение  5 " ,16
220422 ,Франклин'с  Бургер ,нет ,кафе , "город  Москва ,  Автозаводская  улица ,  дом  18 " ,12
220431 ,Pasta  Cup&pinsa ,нет ,кафе , "город  Москва ,  Автозаводская  улица ,  дом  18 " ,16
220432 ,Панда  кафе ,нет ,кафе , "город  Москва ,  Автозаводская  улица ,  дом  18 " ,20
220435 ,Star  Hit  Cafe ,нет ,кафетерий , "город  Москва ,  Автозаводская  улица ,  дом  18 " ,10
220411 ,Кафетерий  «Город  строителей» ,нет ,кафетерий , "город  Москва ,  Автозаводская  улица ,  дом  18 " ,8
213364 ,Кафе  панорама  -  Озеро  Белое ,нет ,кафе , "город  Москва ,  Большая  Косинская  улица ,  дом  41А " ,40
222661 ,Inbox ,нет ,кафе , "город  Москва ,  Мясницкая  улица ,  дом  24/7 ,  строение  3 " ,20
204984 ,Пекарня ,нет ,кафе , "город  Москва ,  Большая  Серпуховская  улица ,  дом  17 ,  строение  2 " ,20
206578 ,Греческий  Гирос ,нет ,кафе , "город  Москва ,  Комсомольский  проспект ,  дом  4 " ,5
210783 ,КИТАЙСКАЯ  ЛАПША  «РАМЭН» ,нет ,кафе , "город  Москва ,  Новослободская  улица ,  дом  4 " ,24
206033 ,7  Сендвичей ,нет ,кафетерий , "город  Москва ,  Большой  Саввинский  переулок ,  дом  12 ,  строение  1 " ,15
222000 ,Кафе  «Pho» ,нет ,кафе , "город  Москва ,  улица  Красная  Пресня ,  дом  6/2 ,  строение  1 " ,10
222001 , "Кафе  «  Ух ,  ты  Блины» " ,нет ,кафе , "город  Москва ,  улица  Красная  Пресня ,  дом  6/2 ,  строение  1 " ,6
222002 ,Кафе  «Кебаб-экспресс» ,нет ,кафе , "город  Москва ,  улица  Красная  Пресня ,  дом  6/2 ,  строение  1 " ,4
